"","Station","Time","Date","Species","DateTimeOriginal","roundedDateTime","checks"
"893","StationA",4H 5M 37S,2024-03-20,"Bengal Fox",2024-03-20 04:05:37,2024-03-20 04:06:00,"Round 02"
"894","StationA",4H 8M 21S,2024-03-20,"Bengal Fox",2024-03-20 04:08:21,2024-03-20 04:08:00,"Round 02"
"895","StationA",5H 24M 23S,2024-03-20,"Bengal Fox",2024-03-20 05:24:23,2024-03-20 05:24:00,"Round 02"
"896","StationA",5H 25M 39S,2024-03-20,"Bengal Fox",2024-03-20 05:25:39,2024-03-20 05:26:00,"Round 02"
"897","StationA",5H 26M 5S,2024-03-20,"Bengal Fox",2024-03-20 05:26:05,2024-03-20 05:26:00,"Round 02"
"898","StationA",5H 26M 20S,2024-03-20,"Bengal Fox",2024-03-20 05:26:20,2024-03-20 05:26:00,"Round 02"
"899","StationA",5H 26M 34S,2024-03-20,"Bengal Fox",2024-03-20 05:26:34,2024-03-20 05:27:00,"Round 02"
"900","StationA",5H 26M 49S,2024-03-20,"Bengal Fox",2024-03-20 05:26:49,2024-03-20 05:27:00,"Round 02"
"901","StationA",5H 27M 2S,2024-03-20,"Bengal Fox",2024-03-20 05:27:02,2024-03-20 05:27:00,"Round 02"
"902","StationA",5H 27M 41S,2024-03-20,"Bengal Fox",2024-03-20 05:27:41,2024-03-20 05:28:00,"Round 02"
"903","StationA",5H 28M 5S,2024-03-20,"Bengal Fox",2024-03-20 05:28:05,2024-03-20 05:28:00,"Round 02"
"904","StationA",5H 28M 18S,2024-03-20,"Bengal Fox",2024-03-20 05:28:18,2024-03-20 05:28:00,"Round 02"
"905","StationA",5H 29M 25S,2024-03-20,"Bengal Fox",2024-03-20 05:29:25,2024-03-20 05:29:00,"Round 02"
"906","StationA",5H 29M 40S,2024-03-20,"Bengal Fox",2024-03-20 05:29:40,2024-03-20 05:30:00,"Round 02"
"907","StationA",5H 29M 55S,2024-03-20,"Bengal Fox",2024-03-20 05:29:55,2024-03-20 05:30:00,"Round 02"
"908","StationA",5H 30M 9S,2024-03-20,"Bengal Fox",2024-03-20 05:30:09,2024-03-20 05:30:00,"Round 02"
"909","StationA",5H 30M 27S,2024-03-20,"Bengal Fox",2024-03-20 05:30:27,2024-03-20 05:30:00,"Round 02"
"910","StationA",5H 30M 39S,2024-03-20,"Bengal Fox",2024-03-20 05:30:39,2024-03-20 05:31:00,"Round 02"
"911","StationA",5H 30M 53S,2024-03-20,"Bengal Fox",2024-03-20 05:30:53,2024-03-20 05:31:00,"Round 02"
"912","StationA",5H 31M 7S,2024-03-20,"Bengal Fox",2024-03-20 05:31:07,2024-03-20 05:31:00,"Round 02"
"913","StationA",5H 31M 19S,2024-03-20,"Bengal Fox",2024-03-20 05:31:19,2024-03-20 05:31:00,"Round 02"
"914","StationA",5H 31M 31S,2024-03-20,"Bengal Fox",2024-03-20 05:31:31,2024-03-20 05:32:00,"Round 02"
"915","StationA",5H 31M 57S,2024-03-20,"Bengal Fox",2024-03-20 05:31:57,2024-03-20 05:32:00,"Round 02"
"916","StationA",5H 32M 11S,2024-03-20,"Bengal Fox",2024-03-20 05:32:11,2024-03-20 05:32:00,"Round 02"
"917","StationA",5H 32M 31S,2024-03-20,"Bengal Fox",2024-03-20 05:32:31,2024-03-20 05:33:00,"Round 02"
"918","StationA",5H 32M 45S,2024-03-20,"Bengal Fox",2024-03-20 05:32:45,2024-03-20 05:33:00,"Round 02"
"919","StationA",5H 32M 57S,2024-03-20,"Bengal Fox",2024-03-20 05:32:57,2024-03-20 05:33:00,"Round 02"
"920","StationA",5H 33M 10S,2024-03-20,"Bengal Fox",2024-03-20 05:33:10,2024-03-20 05:33:00,"Round 02"
"921","StationA",5H 33M 48S,2024-03-20,"Bengal Fox",2024-03-20 05:33:48,2024-03-20 05:34:00,"Round 02"
"922","StationA",5H 37M 51S,2024-03-20,"Bengal Fox",2024-03-20 05:37:51,2024-03-20 05:38:00,"Round 02"
"923","StationA",5H 40M 2S,2024-03-20,"Bengal Fox",2024-03-20 05:40:02,2024-03-20 05:40:00,"Round 02"
"924","StationA",5H 43M 0S,2024-03-20,"Bengal Fox",2024-03-20 05:43:00,2024-03-20 05:43:00,"Round 02"
"925","StationA",5H 44M 2S,2024-03-20,"Bengal Fox",2024-03-20 05:44:02,2024-03-20 05:44:00,"Round 02"
"926","StationA",5H 45M 48S,2024-03-20,"Bengal Fox",2024-03-20 05:45:48,2024-03-20 05:46:00,"Round 02"
"927","StationA",5H 48M 14S,2024-03-20,"Bengal Fox",2024-03-20 05:48:14,2024-03-20 05:48:00,"Round 02"
"928","StationA",5H 49M 27S,2024-03-20,"Bengal Fox",2024-03-20 05:49:27,2024-03-20 05:49:00,"Round 02"
"929","StationA",5H 51M 45S,2024-03-20,"Bengal Fox",2024-03-20 05:51:45,2024-03-20 05:52:00,"Round 02"
"930","StationA",5H 53M 0S,2024-03-20,"Bengal Fox",2024-03-20 05:53:00,2024-03-20 05:53:00,"Round 02"
"931","StationA",5H 53M 31S,2024-03-20,"Bengal Fox",2024-03-20 05:53:31,2024-03-20 05:54:00,"Round 02"
"932","StationA",5H 53M 46S,2024-03-20,"Bengal Fox",2024-03-20 05:53:46,2024-03-20 05:54:00,"Round 02"
"933","StationA",5H 55M 11S,2024-03-20,"Bengal Fox",2024-03-20 05:55:11,2024-03-20 05:55:00,"Round 02"
"934","StationA",5H 56M 59S,2024-03-20,"Bengal Fox",2024-03-20 05:56:59,2024-03-20 05:57:00,"Round 02"
"935","StationA",5H 57M 23S,2024-03-20,"Bengal Fox",2024-03-20 05:57:23,2024-03-20 05:57:00,"Round 02"
"936","StationA",5H 57M 43S,2024-03-20,"Bengal Fox",2024-03-20 05:57:43,2024-03-20 05:58:00,"Round 02"
"937","StationA",5H 59M 54S,2024-03-20,"Bengal Fox",2024-03-20 05:59:54,2024-03-20 06:00:00,"Round 02"
"938","StationA",6H 5M 13S,2024-03-20,"Bengal Fox",2024-03-20 06:05:13,2024-03-20 06:05:00,"Round 02"
"939","StationA",23H 23M 40S,2024-03-20,"Bengal Fox",2024-03-20 23:23:40,2024-03-20 23:24:00,"Round 02"
"940","StationA",23H 50M 42S,2024-03-20,"Bengal Fox",2024-03-20 23:50:42,2024-03-20 23:51:00,"Round 02"
"941","StationA",28S,2024-03-21,"Bengal Fox",2024-03-21 00:00:28,2024-03-21,"Round 02"
"942","StationA",48S,2024-03-21,"Bengal Fox",2024-03-21 00:00:48,2024-03-21 00:01:00,"Round 02"
"943","StationA",1M 12S,2024-03-21,"Bengal Fox",2024-03-21 00:01:12,2024-03-21 00:01:00,"Round 02"
"944","StationA",1M 52S,2024-03-21,"Bengal Fox",2024-03-21 00:01:52,2024-03-21 00:02:00,"Round 02"
"945","StationA",2M 6S,2024-03-21,"Bengal Fox",2024-03-21 00:02:06,2024-03-21 00:02:00,"Round 02"
"946","StationA",2M 24S,2024-03-21,"Bengal Fox",2024-03-21 00:02:24,2024-03-21 00:02:00,"Round 02"
"947","StationA",2M 47S,2024-03-21,"Bengal Fox",2024-03-21 00:02:47,2024-03-21 00:03:00,"Round 02"
"948","StationA",3M 20S,2024-03-21,"Bengal Fox",2024-03-21 00:03:20,2024-03-21 00:03:00,"Round 02"
"949","StationA",5M 22S,2024-03-21,"Bengal Fox",2024-03-21 00:05:22,2024-03-21 00:05:00,"Round 02"
"950","StationA",16M 59S,2024-03-21,"Bengal Fox",2024-03-21 00:16:59,2024-03-21 00:17:00,"Round 02"
"951","StationA",19M 16S,2024-03-21,"Bengal Fox",2024-03-21 00:19:16,2024-03-21 00:19:00,"Round 02"
"952","StationA",21M 17S,2024-03-21,"Bengal Fox",2024-03-21 00:21:17,2024-03-21 00:21:00,"Round 02"
"953","StationA",24M 56S,2024-03-21,"Bengal Fox",2024-03-21 00:24:56,2024-03-21 00:25:00,"Round 02"
"954","StationA",26M 0S,2024-03-21,"Bengal Fox",2024-03-21 00:26:00,2024-03-21 00:26:00,"Round 02"
"955","StationA",26M 19S,2024-03-21,"Bengal Fox",2024-03-21 00:26:19,2024-03-21 00:26:00,"Round 02"
"956","StationA",27M 15S,2024-03-21,"Bengal Fox",2024-03-21 00:27:15,2024-03-21 00:27:00,"Round 02"
"957","StationA",27M 53S,2024-03-21,"Bengal Fox",2024-03-21 00:27:53,2024-03-21 00:28:00,"Round 02"
"958","StationA",28M 6S,2024-03-21,"Bengal Fox",2024-03-21 00:28:06,2024-03-21 00:28:00,"Round 02"
"959","StationA",36M 56S,2024-03-21,"Bengal Fox",2024-03-21 00:36:56,2024-03-21 00:37:00,"Round 02"
"960","StationA",37M 47S,2024-03-21,"Bengal Fox",2024-03-21 00:37:47,2024-03-21 00:38:00,"Round 02"
"961","StationA",38M 11S,2024-03-21,"Bengal Fox",2024-03-21 00:38:11,2024-03-21 00:38:00,"Round 02"
"962","StationA",39M 11S,2024-03-21,"Bengal Fox",2024-03-21 00:39:11,2024-03-21 00:39:00,"Round 02"
"963","StationA",39M 37S,2024-03-21,"Bengal Fox",2024-03-21 00:39:37,2024-03-21 00:40:00,"Round 02"
"964","StationA",42M 28S,2024-03-21,"Bengal Fox",2024-03-21 00:42:28,2024-03-21 00:42:00,"Round 02"
"965","StationA",42M 45S,2024-03-21,"Bengal Fox",2024-03-21 00:42:45,2024-03-21 00:43:00,"Round 02"
"966","StationA",47M 55S,2024-03-21,"Bengal Fox",2024-03-21 00:47:55,2024-03-21 00:48:00,"Round 02"
"967","StationA",48M 8S,2024-03-21,"Bengal Fox",2024-03-21 00:48:08,2024-03-21 00:48:00,"Round 02"
"968","StationA",48M 21S,2024-03-21,"Bengal Fox",2024-03-21 00:48:21,2024-03-21 00:48:00,"Round 02"
"969","StationA",50M 25S,2024-03-21,"Bengal Fox",2024-03-21 00:50:25,2024-03-21 00:50:00,"Round 02"
"970","StationA",50M 41S,2024-03-21,"Bengal Fox",2024-03-21 00:50:41,2024-03-21 00:51:00,"Round 02"
"971","StationA",51M 7S,2024-03-21,"Bengal Fox",2024-03-21 00:51:07,2024-03-21 00:51:00,"Round 02"
"972","StationA",51M 20S,2024-03-21,"Bengal Fox",2024-03-21 00:51:20,2024-03-21 00:51:00,"Round 02"
"973","StationA",56M 39S,2024-03-21,"Bengal Fox",2024-03-21 00:56:39,2024-03-21 00:57:00,"Round 02"
"974","StationA",56M 50S,2024-03-21,"Bengal Fox",2024-03-21 00:56:50,2024-03-21 00:57:00,"Round 02"
"975","StationA",56M 18S,2024-03-21,"Bengal Fox",2024-03-21 00:56:18,2024-03-21 00:56:00,"Round 02"
"976","StationA",56M 38S,2024-03-21,"Bengal Fox",2024-03-21 00:56:38,2024-03-21 00:57:00,"Round 02"
"977","StationA",57M 49S,2024-03-21,"Bengal Fox",2024-03-21 00:57:49,2024-03-21 00:58:00,"Round 02"
"978","StationA",59M 3S,2024-03-21,"Bengal Fox",2024-03-21 00:59:03,2024-03-21 00:59:00,"Round 02"
"979","StationA",59M 17S,2024-03-21,"Bengal Fox",2024-03-21 00:59:17,2024-03-21 00:59:00,"Round 02"
"980","StationA",1H 1M 12S,2024-03-21,"Bengal Fox",2024-03-21 01:01:12,2024-03-21 01:01:00,"Round 02"
"981","StationA",1H 1M 38S,2024-03-21,"Bengal Fox",2024-03-21 01:01:38,2024-03-21 01:02:00,"Round 02"
"982","StationA",1H 3M 28S,2024-03-21,"Bengal Fox",2024-03-21 01:03:28,2024-03-21 01:03:00,"Round 02"
"983","StationA",1H 3M 40S,2024-03-21,"Bengal Fox",2024-03-21 01:03:40,2024-03-21 01:04:00,"Round 02"
"984","StationA",1H 3M 51S,2024-03-21,"Bengal Fox",2024-03-21 01:03:51,2024-03-21 01:04:00,"Round 02"
"985","StationA",1H 4M 43S,2024-03-21,"Bengal Fox",2024-03-21 01:04:43,2024-03-21 01:05:00,"Round 02"
"986","StationA",1H 4M 55S,2024-03-21,"Bengal Fox",2024-03-21 01:04:55,2024-03-21 01:05:00,"Round 02"
"987","StationA",1H 5M 7S,2024-03-21,"Bengal Fox",2024-03-21 01:05:07,2024-03-21 01:05:00,"Round 02"
"988","StationA",1H 6M 23S,2024-03-21,"Bengal Fox",2024-03-21 01:06:23,2024-03-21 01:06:00,"Round 02"
"989","StationA",1H 7M 1S,2024-03-21,"Bengal Fox",2024-03-21 01:07:01,2024-03-21 01:07:00,"Round 02"
"990","StationA",1H 9M 8S,2024-03-21,"Bengal Fox",2024-03-21 01:09:08,2024-03-21 01:09:00,"Round 02"
"991","StationA",1H 9M 22S,2024-03-21,"Bengal Fox",2024-03-21 01:09:22,2024-03-21 01:09:00,"Round 02"
"992","StationA",1H 9M 34S,2024-03-21,"Bengal Fox",2024-03-21 01:09:34,2024-03-21 01:10:00,"Round 02"
"993","StationA",1H 9M 47S,2024-03-21,"Bengal Fox",2024-03-21 01:09:47,2024-03-21 01:10:00,"Round 02"
"994","StationA",1H 11M 2S,2024-03-21,"Bengal Fox",2024-03-21 01:11:02,2024-03-21 01:11:00,"Round 02"
"995","StationA",1H 11M 15S,2024-03-21,"Bengal Fox",2024-03-21 01:11:15,2024-03-21 01:11:00,"Round 02"
"996","StationA",1H 11M 27S,2024-03-21,"Bengal Fox",2024-03-21 01:11:27,2024-03-21 01:11:00,"Round 02"
"997","StationA",1H 11M 43S,2024-03-21,"Bengal Fox",2024-03-21 01:11:43,2024-03-21 01:12:00,"Round 02"
"998","StationA",1H 11M 59S,2024-03-21,"Bengal Fox",2024-03-21 01:11:59,2024-03-21 01:12:00,"Round 02"
"999","StationA",1H 13M 40S,2024-03-21,"Bengal Fox",2024-03-21 01:13:40,2024-03-21 01:14:00,"Round 02"
"1000","StationA",1H 14M 49S,2024-03-21,"Bengal Fox",2024-03-21 01:14:49,2024-03-21 01:15:00,"Round 02"
"1001","StationA",1H 15M 2S,2024-03-21,"Bengal Fox",2024-03-21 01:15:02,2024-03-21 01:15:00,"Round 02"
"1002","StationA",1H 16M 32S,2024-03-21,"Bengal Fox",2024-03-21 01:16:32,2024-03-21 01:17:00,"Round 02"
"1003","StationA",1H 23M 26S,2024-03-21,"Bengal Fox",2024-03-21 01:23:26,2024-03-21 01:23:00,"Round 02"
"1004","StationA",1H 27M 25S,2024-03-21,"Bengal Fox",2024-03-21 01:27:25,2024-03-21 01:27:00,"Round 02"
"1005","StationA",1H 27M 58S,2024-03-21,"Bengal Fox",2024-03-21 01:27:58,2024-03-21 01:28:00,"Round 02"
"1006","StationA",1H 28M 10S,2024-03-21,"Bengal Fox",2024-03-21 01:28:10,2024-03-21 01:28:00,"Round 02"
"1007","StationA",1H 29M 18S,2024-03-21,"Bengal Fox",2024-03-21 01:29:18,2024-03-21 01:29:00,"Round 02"
"1008","StationA",1H 31M 19S,2024-03-21,"Bengal Fox",2024-03-21 01:31:19,2024-03-21 01:31:00,"Round 02"
"1009","StationA",1H 33M 0S,2024-03-21,"Bengal Fox",2024-03-21 01:33:00,2024-03-21 01:33:00,"Round 02"
"1010","StationA",1H 34M 14S,2024-03-21,"Bengal Fox",2024-03-21 01:34:14,2024-03-21 01:34:00,"Round 02"
"1011","StationA",1H 34M 29S,2024-03-21,"Bengal Fox",2024-03-21 01:34:29,2024-03-21 01:34:00,"Round 02"
"1012","StationA",1H 34M 42S,2024-03-21,"Bengal Fox",2024-03-21 01:34:42,2024-03-21 01:35:00,"Round 02"
"1013","StationA",1H 36M 42S,2024-03-21,"Bengal Fox",2024-03-21 01:36:42,2024-03-21 01:37:00,"Round 02"
"1014","StationA",1H 41M 49S,2024-03-21,"Bengal Fox",2024-03-21 01:41:49,2024-03-21 01:42:00,"Round 02"
"1015","StationA",1H 42M 1S,2024-03-21,"Bengal Fox",2024-03-21 01:42:01,2024-03-21 01:42:00,"Round 02"
"1016","StationA",1H 44M 6S,2024-03-21,"Bengal Fox",2024-03-21 01:44:06,2024-03-21 01:44:00,"Round 02"
"1017","StationA",1H 55M 51S,2024-03-21,"Bengal Fox",2024-03-21 01:55:51,2024-03-21 01:56:00,"Round 02"
"1018","StationA",1H 56M 3S,2024-03-21,"Bengal Fox",2024-03-21 01:56:03,2024-03-21 01:56:00,"Round 02"
"1019","StationA",1H 56M 18S,2024-03-21,"Bengal Fox",2024-03-21 01:56:18,2024-03-21 01:56:00,"Round 02"
"1020","StationA",1H 57M 26S,2024-03-21,"Bengal Fox",2024-03-21 01:57:26,2024-03-21 01:57:00,"Round 02"
"1021","StationA",1H 57M 48S,2024-03-21,"Bengal Fox",2024-03-21 01:57:48,2024-03-21 01:58:00,"Round 02"
"1022","StationA",1H 59M 19S,2024-03-21,"Bengal Fox",2024-03-21 01:59:19,2024-03-21 01:59:00,"Round 02"
"1023","StationA",2H 6M 21S,2024-03-21,"Bengal Fox",2024-03-21 02:06:21,2024-03-21 02:06:00,"Round 02"
"1024","StationA",2H 6M 54S,2024-03-21,"Bengal Fox",2024-03-21 02:06:54,2024-03-21 02:07:00,"Round 02"
"1025","StationA",2H 10M 13S,2024-03-21,"Bengal Fox",2024-03-21 02:10:13,2024-03-21 02:10:00,"Round 02"
"1026","StationA",2H 11M 54S,2024-03-21,"Bengal Fox",2024-03-21 02:11:54,2024-03-21 02:12:00,"Round 02"
"1027","StationA",2H 14M 19S,2024-03-21,"Bengal Fox",2024-03-21 02:14:19,2024-03-21 02:14:00,"Round 02"
"1028","StationA",2H 18M 29S,2024-03-21,"Bengal Fox",2024-03-21 02:18:29,2024-03-21 02:18:00,"Round 02"
"1029","StationA",2H 18M 45S,2024-03-21,"Bengal Fox",2024-03-21 02:18:45,2024-03-21 02:19:00,"Round 02"
"1030","StationA",2H 20M 19S,2024-03-21,"Bengal Fox",2024-03-21 02:20:19,2024-03-21 02:20:00,"Round 02"
"1031","StationA",2H 35M 17S,2024-03-21,"Bengal Fox",2024-03-21 02:35:17,2024-03-21 02:35:00,"Round 02"
"1032","StationA",3H 7M 34S,2024-03-21,"Bengal Fox",2024-03-21 03:07:34,2024-03-21 03:08:00,"Round 02"
"1033","StationA",4H 32M 26S,2024-03-21,"Bengal Fox",2024-03-21 04:32:26,2024-03-21 04:32:00,"Round 02"
"1034","StationA",4H 39M 38S,2024-03-21,"Bengal Fox",2024-03-21 04:39:38,2024-03-21 04:40:00,"Round 02"
"1035","StationA",4H 44M 14S,2024-03-21,"Bengal Fox",2024-03-21 04:44:14,2024-03-21 04:44:00,"Round 02"
"1036","StationA",4H 44M 25S,2024-03-21,"Bengal Fox",2024-03-21 04:44:25,2024-03-21 04:44:00,"Round 02"
"1037","StationA",4H 44M 44S,2024-03-21,"Bengal Fox",2024-03-21 04:44:44,2024-03-21 04:45:00,"Round 02"
"1038","StationA",4H 44M 57S,2024-03-21,"Bengal Fox",2024-03-21 04:44:57,2024-03-21 04:45:00,"Round 02"
"1039","StationA",4H 45M 20S,2024-03-21,"Bengal Fox",2024-03-21 04:45:20,2024-03-21 04:45:00,"Round 02"
"1040","StationA",4H 46M 4S,2024-03-21,"Bengal Fox",2024-03-21 04:46:04,2024-03-21 04:46:00,"Round 02"
"1041","StationA",4H 46M 30S,2024-03-21,"Bengal Fox",2024-03-21 04:46:30,2024-03-21 04:47:00,"Round 02"
"1042","StationA",5H 3M 28S,2024-03-21,"Bengal Fox",2024-03-21 05:03:28,2024-03-21 05:03:00,"Round 02"
"1043","StationA",5H 7M 29S,2024-03-21,"Bengal Fox",2024-03-21 05:07:29,2024-03-21 05:07:00,"Round 02"
"1044","StationA",5H 7M 41S,2024-03-21,"Bengal Fox",2024-03-21 05:07:41,2024-03-21 05:08:00,"Round 02"
"1045","StationA",5H 7M 53S,2024-03-21,"Bengal Fox",2024-03-21 05:07:53,2024-03-21 05:08:00,"Round 02"
"1046","StationA",5H 8M 22S,2024-03-21,"Bengal Fox",2024-03-21 05:08:22,2024-03-21 05:08:00,"Round 02"
"1047","StationA",5H 9M 49S,2024-03-21,"Bengal Fox",2024-03-21 05:09:49,2024-03-21 05:10:00,"Round 02"
"1048","StationA",5H 16M 30S,2024-03-21,"Bengal Fox",2024-03-21 05:16:30,2024-03-21 05:17:00,"Round 02"
"1049","StationA",5H 18M 32S,2024-03-21,"Bengal Fox",2024-03-21 05:18:32,2024-03-21 05:19:00,"Round 02"
"1050","StationA",5H 19M 36S,2024-03-21,"Bengal Fox",2024-03-21 05:19:36,2024-03-21 05:20:00,"Round 02"
"1051","StationA",5H 20M 0S,2024-03-21,"Bengal Fox",2024-03-21 05:20:00,2024-03-21 05:20:00,"Round 02"
"1052","StationA",5H 20M 41S,2024-03-21,"Bengal Fox",2024-03-21 05:20:41,2024-03-21 05:21:00,"Round 02"
"1053","StationA",5H 23M 59S,2024-03-21,"Bengal Fox",2024-03-21 05:23:59,2024-03-21 05:24:00,"Round 02"
"1054","StationA",5H 25M 17S,2024-03-21,"Bengal Fox",2024-03-21 05:25:17,2024-03-21 05:25:00,"Round 02"
"1055","StationA",5H 26M 0S,2024-03-21,"Bengal Fox",2024-03-21 05:26:00,2024-03-21 05:26:00,"Round 02"
"1056","StationA",5H 26M 12S,2024-03-21,"Bengal Fox",2024-03-21 05:26:12,2024-03-21 05:26:00,"Round 02"
"1057","StationA",5H 29M 42S,2024-03-21,"Bengal Fox",2024-03-21 05:29:42,2024-03-21 05:30:00,"Round 02"
"1058","StationA",5H 30M 3S,2024-03-21,"Bengal Fox",2024-03-21 05:30:03,2024-03-21 05:30:00,"Round 02"
"1059","StationA",5H 30M 15S,2024-03-21,"Bengal Fox",2024-03-21 05:30:15,2024-03-21 05:30:00,"Round 02"
"1060","StationA",5H 31M 37S,2024-03-21,"Bengal Fox",2024-03-21 05:31:37,2024-03-21 05:32:00,"Round 02"
"1061","StationA",5H 32M 14S,2024-03-21,"Bengal Fox",2024-03-21 05:32:14,2024-03-21 05:32:00,"Round 02"
"1062","StationA",5H 34M 16S,2024-03-21,"Bengal Fox",2024-03-21 05:34:16,2024-03-21 05:34:00,"Round 02"
"1063","StationA",5H 38M 56S,2024-03-21,"Bengal Fox",2024-03-21 05:38:56,2024-03-21 05:39:00,"Round 02"
"1064","StationA",5H 44M 18S,2024-03-21,"Bengal Fox",2024-03-21 05:44:18,2024-03-21 05:44:00,"Round 02"
"1065","StationA",5H 48M 35S,2024-03-21,"Bengal Fox",2024-03-21 05:48:35,2024-03-21 05:49:00,"Round 02"
"1066","StationA",11H 57M 49S,2024-03-21,"Bengal Fox",2024-03-21 11:57:49,2024-03-21 11:58:00,"Round 02"
"1067","StationA",11H 58M 14S,2024-03-21,"Bengal Fox",2024-03-21 11:58:14,2024-03-21 11:58:00,"Round 02"
"1068","StationA",12H 2M 8S,2024-03-21,"Bengal Fox",2024-03-21 12:02:08,2024-03-21 12:02:00,"Round 02"
"1069","StationA",16H 3M 44S,2024-03-21,"Bengal Fox",2024-03-21 16:03:44,2024-03-21 16:04:00,"Round 02"
"1070","StationA",17H 26M 5S,2024-03-21,"Bengal Fox",2024-03-21 17:26:05,2024-03-21 17:26:00,"Round 02"
"1071","StationA",17H 27M 18S,2024-03-21,"Bengal Fox",2024-03-21 17:27:18,2024-03-21 17:27:00,"Round 02"
"1072","StationA",18H 14M 0S,2024-03-21,"Bengal Fox",2024-03-21 18:14:00,2024-03-21 18:14:00,"Round 02"
"1073","StationA",18H 14M 24S,2024-03-21,"Bengal Fox",2024-03-21 18:14:24,2024-03-21 18:14:00,"Round 02"
"1074","StationA",18H 16M 32S,2024-03-21,"Bengal Fox",2024-03-21 18:16:32,2024-03-21 18:17:00,"Round 02"
"1075","StationA",18H 19M 58S,2024-03-21,"Bengal Fox",2024-03-21 18:19:58,2024-03-21 18:20:00,"Round 02"
"1076","StationA",18H 21M 23S,2024-03-21,"Bengal Fox",2024-03-21 18:21:23,2024-03-21 18:21:00,"Round 02"
"1077","StationA",18H 22M 9S,2024-03-21,"Bengal Fox",2024-03-21 18:22:09,2024-03-21 18:22:00,"Round 02"
"1078","StationA",18H 22M 34S,2024-03-21,"Bengal Fox",2024-03-21 18:22:34,2024-03-21 18:23:00,"Round 02"
"1079","StationA",18H 24M 35S,2024-03-21,"Bengal Fox",2024-03-21 18:24:35,2024-03-21 18:25:00,"Round 02"
"1080","StationA",18H 29M 12S,2024-03-21,"Bengal Fox",2024-03-21 18:29:12,2024-03-21 18:29:00,"Round 02"
"1081","StationA",19H 19M 0S,2024-03-21,"Bengal Fox",2024-03-21 19:19:00,2024-03-21 19:19:00,"Round 02"
"1082","StationA",19H 29M 23S,2024-03-21,"Bengal Fox",2024-03-21 19:29:23,2024-03-21 19:29:00,"Round 02"
"1083","StationA",19H 29M 43S,2024-03-21,"Bengal Fox",2024-03-21 19:29:43,2024-03-21 19:30:00,"Round 02"
"1084","StationA",19H 30M 3S,2024-03-21,"Bengal Fox",2024-03-21 19:30:03,2024-03-21 19:30:00,"Round 02"
"1085","StationA",19H 30M 15S,2024-03-21,"Bengal Fox",2024-03-21 19:30:15,2024-03-21 19:30:00,"Round 02"
"1086","StationA",19H 30M 27S,2024-03-21,"Bengal Fox",2024-03-21 19:30:27,2024-03-21 19:30:00,"Round 02"
"1087","StationA",19H 30M 40S,2024-03-21,"Bengal Fox",2024-03-21 19:30:40,2024-03-21 19:31:00,"Round 02"
"1088","StationA",19H 30M 51S,2024-03-21,"Bengal Fox",2024-03-21 19:30:51,2024-03-21 19:31:00,"Round 02"
"1089","StationA",19H 31M 31S,2024-03-21,"Bengal Fox",2024-03-21 19:31:31,2024-03-21 19:32:00,"Round 02"
"1090","StationA",19H 33M 32S,2024-03-21,"Bengal Fox",2024-03-21 19:33:32,2024-03-21 19:34:00,"Round 02"
"1091","StationA",19H 33M 44S,2024-03-21,"Bengal Fox",2024-03-21 19:33:44,2024-03-21 19:34:00,"Round 02"
"1092","StationA",19H 33M 57S,2024-03-21,"Bengal Fox",2024-03-21 19:33:57,2024-03-21 19:34:00,"Round 02"
"1093","StationA",19H 35M 3S,2024-03-21,"Bengal Fox",2024-03-21 19:35:03,2024-03-21 19:35:00,"Round 02"
"1094","StationA",19H 35M 16S,2024-03-21,"Bengal Fox",2024-03-21 19:35:16,2024-03-21 19:35:00,"Round 02"
"1095","StationA",19H 36M 23S,2024-03-21,"Bengal Fox",2024-03-21 19:36:23,2024-03-21 19:36:00,"Round 02"
"1096","StationA",19H 41M 16S,2024-03-21,"Bengal Fox",2024-03-21 19:41:16,2024-03-21 19:41:00,"Round 02"
"1097","StationA",19H 42M 4S,2024-03-21,"Bengal Fox",2024-03-21 19:42:04,2024-03-21 19:42:00,"Round 02"
"1098","StationA",20H 5M 34S,2024-03-21,"Bengal Fox",2024-03-21 20:05:34,2024-03-21 20:06:00,"Round 02"
"1099","StationA",20H 28M 12S,2024-03-21,"Bengal Fox",2024-03-21 20:28:12,2024-03-21 20:28:00,"Round 02"
"1100","StationA",20H 28M 25S,2024-03-21,"Bengal Fox",2024-03-21 20:28:25,2024-03-21 20:28:00,"Round 02"
"1101","StationA",20H 29M 33S,2024-03-21,"Bengal Fox",2024-03-21 20:29:33,2024-03-21 20:30:00,"Round 02"
"1102","StationA",20H 34M 3S,2024-03-21,"Bengal Fox",2024-03-21 20:34:03,2024-03-21 20:34:00,"Round 02"
"1103","StationA",20H 39M 40S,2024-03-21,"Bengal Fox",2024-03-21 20:39:40,2024-03-21 20:40:00,"Round 02"
"1104","StationA",20H 39M 53S,2024-03-21,"Bengal Fox",2024-03-21 20:39:53,2024-03-21 20:40:00,"Round 02"
"1105","StationA",20H 40M 23S,2024-03-21,"Bengal Fox",2024-03-21 20:40:23,2024-03-21 20:40:00,"Round 02"
"1106","StationA",20H 41M 5S,2024-03-21,"Bengal Fox",2024-03-21 20:41:05,2024-03-21 20:41:00,"Round 02"
"1107","StationA",20H 42M 6S,2024-03-21,"Bengal Fox",2024-03-21 20:42:06,2024-03-21 20:42:00,"Round 02"
